dias_reais,dias_estimados_antigo,dias_previstos_ia
18,25,11.633574203662128
11,28,13.727904686781233
18,28,20.217104581692816
12,22,11.711875737991972
7,21,8.45
2,13,7.8162746858734105
35,42,20.59022737616563
23,32,12.326945625163056
14,35,20.591201003293865
10,19,11.74268878612126
10,28,11.99631497541378
16,37,17.82384667092033
12,40,10.140385429985143
17,33,17.114001636146526
8,28,10.935676818678687
22,16,14.113756677633367
31,32,21.683816549109405
2,16,8.844717913843924
4,12,5.4985841405586395
9,21,14.720919161743042
2,7,3.685589691075299
28,27,19.439636112068182
7,23,15.13356460366354
11,21,9.714457591961832
14,32,17.06851230667461
8,40,14.402816452555829
9,31,11.121581577704685
12,30,13.843653565739372
7,13,6.820877089637621
12,20,11.239788688631155
5,40,8.056914618933094
8,31,11.863597488563242
12,26,15.016993038823928
18,39,19.71937262897185
4,26,10.31189908710847
7,26,10.77679998867525
9,46,12.287345658785286
3,8,3.89141552087881
16,23,8.109349754288026
28,29,19.389412056194804
3,24,4.658547682007428
17,22,12.852075080092698
7,24,13.01196793256382
35,39,24.84272161946365
17,23,16.982849589665246
8,18,8.044513938888183
13,26,14.181725883498748
6,16,6.601881591074248
9,17,8.987162322998929
15,17,11.73729998738092
6,23,12.295605568189922
7,34,11.747067940257025
2,19,4.1553051396196965
22,35,21.420491009624968
38,30,24.29701976434128
11,25,10.985095307296431
25,24,15.807204692111114
6,23,10.2038292195096
22,25,15.889164967218061
13,32,16.58226981948354
11,18,8.289706211542278
13,18,12.413972210445396
13,22,14.400105610198622
15,37,19.238008500939845
9,30,10.367341584640632
5,9,5.6662433734859095
6,28,7.559830977973167
9,23,12.89180783206756
10,23,11.332651480793718
18,24,12.539922321195464
7,28,8.387530860418124
8,13,6.493345097057552
18,25,13.658877681949972
18,26,12.824896734979731
5,19,10.34022446862979
8,20,9.713616924251825
4,10,6.518996848739496
5,20,9.571362467209488
6,25,12.56093717838806
16,25,11.807301158848743
22,19,18.109927667229144
4,9,5.097078910670931
21,35,25.41004402370452
6,25,9.694738944441424
21,26,15.86188004157382
17,28,16.723594862773997
8,18,9.152941251918486
4,21,9.028995414359283
3,9,5.730589448702358
4,5,7.419070861220753
3,18,4.47300828403619
14,33,15.864640101115883
27,23,23.248323215771034
15,32,11.281166117227958
6,15,5.4289374592196
3,16,6.441549978114341
7,42,12.990780451673134
5,13,6.823507730253682
19,32,17.646864977117335
26,20,15.521914521603515
6,26,10.904617633545
34,27,29.215625771678038
12,24,13.456997307405118
25,28,22.519763992293974
6,4,5.2315304498799104
20,33,13.154410079055083
3,11,4.702234722553269
6,31,8.249127572105841
16,22,12.471773004839756
8,18,7.106371700586866
11,22,13.087716355148986
5,16,8.519338749421472
1,15,4.036085082201963
33,34,24.766430973917533
4,16,4.553417194071148
10,32,19.73141785641736
11,19,10.290506084706985
7,15,8.286178870514057
2,9,2.5330706478330978
8,29,11.564853247013371
7,12,7.872638214783603
3,11,6.395141227963013
10,19,7.920631859957574
12,33,14.977985387106935
9,29,9.848366808268755
16,33,16.91407665774312
8,28,13.300218523483991
5,40,11.871068925665533
32,33,13.077420295380854
7,24,14.253185744822083
18,16,11.352323181495501
16,29,15.985540966598903
5,13,5.744556627946305
13,26,12.545549572718482
19,22,14.977490081338285
9,22,8.682063535123005
2,7,2.489152039452273
13,26,13.570591026337958
4,17,4.772548106281742
10,30,13.43059836216339
13,17,11.148468600698015
8,28,11.319325013792675
12,23,9.321187387384313
6,15,6.111960694187973
11,22,11.232806590804945
11,20,11.07273155336358
7,19,8.156031081328392
13,25,13.158283548872857
6,20,9.325504902194103
10,11,10.218429553273767
10,30,10.52659501134771
12,21,13.000396500013455
8,23,12.7318194170855
13,23,14.01941814993361
17,32,14.368834103417829
20,34,15.979759304818986
8,15,7.0671120955956965
7,40,9.407988281690846
6,22,12.67307841741152
5,9,5.6380494738715505
21,12,15.971765057301148
14,22,13.707379349998835
7,22,5.352381896443624
6,19,6.658367926885254
9,19,8.34
17,42,11.635040434137142
7,24,10.557023672112017
29,28,21.97355416017374
6,21,5.903665680477871
9,27,11.112634921677857
21,20,14.735825830660655
11,27,12.506640937000373
7,27,11.151953968221816
8,17,5.304576637860689
18,24,16.974353463463327
6,22,10.08670708694148
9,24,11.231055756529308
19,26,19.009590784814403
8,19,9.758356814981465
20,33,16.376401811142276
3,27,7.3039218106472985
2,8,4.16411724311069
7,20,11.568534677622795
15,60,18.214865518103135
13,23,10.286304927284625
15,24,14.956630051676404
24,37,19.58548106378964
9,24,13.570010588713714
10,29,12.628091725117429
24,37,15.548608155402427
13,29,11.858369507835368
6,13,5.00556487157986
34,55,22.985378451276627
8,26,9.153515079885432
9,23,10.07849478606989
4,24,8.401013097708136
8,17,9.14822673634945
12,19,9.993310065742593
8,17,7.638421531508652
10,29,11.834116180567992
11,27,12.135109607759075
6,19,8.660423982606089
7,23,10.59105638761308
16,26,15.345926909125346
10,21,9.36475354887107
4,15,5.055254790455471
11,40,13.717847594696103
27,22,19.644206919081302
16,64,11.05479208284798
6,22,9.664571747079929
6,22,5.152419456964818
3,23,9.453825173996727
4,22,5.52695793106415
17,24,13.479258162832839
25,19,15.167705293111755
9,21,12.446109854821513
7,20,9.914161905229184
5,19,9.487962330496288
24,28,21.807210484233934
19,29,19.37842907021474
29,21,14.02925576780393
22,22,14.692560288923367
8,13,6.927407965209658
13,31,15.017714749102383
2,14,4.43606809507369
14,24,14.48880561177825
9,23,11.33120250022463
9,22,12.334001339838494
11,32,18.724912858005144
5,19,10.443894312640412
14,22,14.5669306767402
10,21,8.617278309529775
17,13,12.120142576916091
13,26,13.366582818411116
5,19,5.918310139294076
13,23,14.174128482445813
8,20,10.37523019921685
8,20,8.840161039877163
6,21,12.322631999110312
19,30,15.956123815630024
17,26,14.71436267378235
6,19,11.311492564529031
10,26,14.497203307215182
7,22,12.531285235894122
12,40,16.238234614495042
18,33,17.865823277555272
17,24,11.606602205045192
14,22,16.90167757642112
7,18,8.52082170306968
11,30,14.494839557000759
3,15,4.095644603493269
27,56,17.536529179881462
4,27,7.073308309284004
9,33,15.626482315129628
12,26,13.136077342249632
18,38,14.489474089128162
20,20,13.473444355945634
3,22,6.694172474632145
6,22,10.931451830323194
21,25,14.18047716156986
23,28,15.223849946859431
2,7,3.1140041931870712
7,30,8.010054506432379
4,9,6.616043567428645
16,17,9.52570780079772
11,21,20.785229025515637
4,25,4.871250939978508
19,28,13.848260096507035
18,32,12.273281495115214
7,30,12.23358744348605
8,26,9.091223210399582
8,21,10.283350572773513
5,20,8.20232348479849
2,15,2.2206222309060824
9,11,8.471902952850394
18,21,11.289379908015833
3,19,5.579102073122597
11,29,13.658177099503817
9,29,10.314764035969484
6,11,5.701832634065339
5,12,5.176047038004761
9,24,10.739393778449932
5,35,7.398814775176395
27,23,17.664046187442796
6,25,10.643082805393698
11,19,12.064552011943455
7,20,10.613201384245022
1,13,4.562709005209886
4,12,5.606609011457351
12,43,16.92097020188806
11,24,9.30069268955488
5,14,7.327891041739091
4,24,9.9617788665407
26,46,23.263151884317008
10,30,13.319955181645154
9,24,11.600118075788203
9,30,9.112166009350751
9,20,9.235174186924187
6,21,8.000940233416532
14,20,16.003994649998933
18,40,15.100053413292917
15,22,13.497897415009007
7,34,15.37422828176789
8,43,9.668307042539338
10,25,11.803871845208178
8,15,7.407754066490539
26,29,18.14104373371901
20,24,16.963886898858895
7,19,7.846973433431993
4,22,6.458397666073841
12,27,8.071497678868058
21,36,15.16856923266843
5,13,5.811988286980403
6,11,7.341370143217471
23,18,14.323153379033615
40,27,27.192040784502634
2,12,7.177135084130276
13,19,11.660467558407966
21,32,15.769562757145417
12,32,12.973886203684883
9,49,15.373308432607061
7,25,9.242741037341181
17,23,16.836051059760678
26,21,12.13363581950039
17,27,14.924073385362306
19,31,21.456477540984107
5,34,10.976220264865317
22,26,19.576165099545804
10,29,19.11631988489097
8,30,9.760118199559999
5,18,6.824403180852042
8,25,11.118658538858883
9,28,14.028009339935512
11,17,10.001626862088905
16,39,13.3801691274542
13,39,8.603581860226903
7,30,10.176381546440643
13,29,12.354784888564309
8,32,15.543745729148078
6,19,5.323819852862816
4,20,7.703646089006931
4,16,12.170872854606996
5,10,4.8229195198359935
17,32,21.286594496805396
5,25,11.327809057456346
6,28,9.25768082265482
7,28,11.152223782532428
11,27,12.422147240395118
19,27,17.46189438559907
19,29,17.446411830470108
11,15,6.6637544979482835
46,21,23.871066969136876
5,12,3.9311446153104366
27,34,20.516702498815437
5,12,4.8081194507516924
9,19,8.238882582683969
17,35,15.195687000018108
7,20,10.248006042987177
21,22,10.682871222430151
9,20,7.831226133722795
28,19,26.04118234750295
6,17,8.846839596047523
8,33,11.128587462787877
8,39,12.393914449543209
6,21,8.433791099373892
12,15,16.166219509212297
12,31,13.085163980662958
7,28,9.566528432431115
19,32,19.34041555892259
34,31,14.16377496249386
7,29,16.663374102385827
18,28,17.57799215754336
19,11,12.65807075769955
7,15,11.349686628063631
2,12,4.480753844663817
6,25,11.032954774036567
5,6,6.238007184271606
11,24,16.542083805398992
4,16,4.244682926125182
2,29,7.962332301778239
10,35,8.531592303073431
11,16,9.322315968798954
23,26,11.938878664262543
23,40,20.49839472373354
7,24,11.015320688211887
9,17,10.63971975433737
2,14,3.7480436799518815
10,55,11.668689744610456
8,20,10.979222461374384
26,45,21.95806384852267
5,24,11.827784020233748
5,9,9.884067372207904
1,10,3.675515964148933
11,25,10.012511714930298
12,21,13.019670758864942
8,24,11.915666597001996
6,16,11.714028870655639
15,17,12.949827528981658
20,25,13.341119540869936
13,31,14.920412089164579
7,20,8.1823647502516
23,45,22.096278023118636
2,17,5.002337666018291
4,32,9.658245895913364
6,16,8.298083009891593
4,10,7.903496098631434
7,18,11.042603792115553
7,27,11.334069481638597
9,28,9.433031367177284
8,22,9.253862654052075
3,17,10.684850470652782
18,24,13.55641199761298
8,33,14.046987462562324
17,23,18.338961052629003
5,23,7.744530646985967
17,31,15.402525611895179
5,20,10.61779968538244
16,29,13.949975884800333
5,23,7.753564089415395
6,24,7.817095755092469
3,10,4.45682548674588
19,43,15.78207092463073
11,23,9.069694898634358
8,21,11.791088445299486
7,24,10.559720460103815
26,20,20.628860132288573
4,15,6.534150319226755
20,20,13.676175311617083
36,27,18.069680695749767
7,20,10.050182340813594
6,10,6.89860478091534
7,16,10.699664092913652
17,23,13.51189812255144
11,20,15.292306607780274
5,12,4.237245558075439
1,12,2.978853101481116
5,13,5.975684900801774
13,40,12.533992238731168
16,21,13.40080344121464
11,28,12.905259352066686
6,21,10.456264052891242
32,21,24.561642839399397
5,19,9.703072951845423
22,30,10.24028264669238
11,23,17.630725779136053
13,32,25.002247798322998
16,24,12.899887128437593
23,31,16.861713655674343
12,26,14.34553723220903
9,36,13.861574670033963
7,35,7.85005609507306
12,25,13.096323948040752
11,31,13.746067659531732
7,41,10.727480957893208
6,10,6.994074395225726
20,21,16.093754350426888
26,24,10.123337451857614
4,16,6.679771612762771
6,29,14.994383155876141
10,24,14.185502291281628
4,9,3.4020892930184066
15,18,14.797805700110674
13,16,12.965177889148395
7,15,9.261919735687071
3,20,6.893202567052533
21,28,16.683336723139742
10,37,16.873167576813852
14,16,12.993098846351272
12,21,16.30868223731898
15,27,13.974388132460723
14,23,15.029953656425578
9,20,14.773766803898598
24,23,16.615306866120203
7,13,7.253749317209448
5,24,9.245383658913028
6,10,5.220080612367065
14,22,13.990317684375686
37,53,31.85422273984739
10,12,11.72150025874391
13,20,10.517101025983393
8,24,12.292268132259501
2,10,4.475408399485681
14,31,15.655314075206036
25,22,20.172292319521016
19,25,9.97432941493976
12,22,12.286209523119274
28,31,15.762439233124878
26,30,22.176459360772498
29,24,13.71491477335693
6,17,5.326598633282611
20,34,18.082007341188906
6,23,11.37013391503555
17,40,16.147926194015636
7,11,9.352873298137029
8,23,11.81795888631914
6,11,4.609805395646855
4,11,5.159239498536225
2,15,3.6842919105114245
21,20,13.988825178607472
1,19,4.042125273605707
5,41,4.628969828436914
12,37,14.02434821325721
13,25,13.962978723003806
5,30,6.686910261542468
3,7,3.813924280367763
14,32,13.551258010217362
5,26,8.202080243851897
53,23,14.986565172709867
18,29,13.301222485779126
8,23,9.803747060741278
7,24,9.138150895607174
5,18,6.563299056187466
19,55,21.789019607843137
4,17,6.807824126129177
14,21,13.110265719097915
5,13,9.87940770922814
9,27,13.115065841960954
15,33,20.042919948588395
7,20,8.32267421212253
6,9,6.809272339476644
6,12,6.215369600045442
14,31,19.250918198146262
11,28,10.274691747214217
10,20,10.195440149174319
8,23,9.255423592361467
16,20,13.53106319912249
12,21,11.345345819725928
4,17,3.9005603565925098
7,9,9.270228611300979
9,41,13.603360314799213
9,22,10.311594266029482
8,9,6.977613239222962
8,18,8.831034039429058
9,28,11.859233661427004
37,31,19.598237591415543
20,22,15.690633475547777
11,24,9.50850852299386
5,13,9.266217611971834
10,21,12.379378413352981
8,25,9.901367442215946
29,28,20.283348829123547
5,15,4.330861497849172
28,34,26.502299370056257
6,13,5.498550544743482
10,32,15.524576678723852
9,14,13.64778044843237
18,34,19.834477854123193
7,18,4.438979839164573
10,26,11.774300738073018
4,11,4.062071258116265
16,26,14.264943525229253
13,28,13.792700321011214
7,30,11.873229252112978
3,4,4.984278531088417
13,35,13.344676338660765
4,25,8.288263447346852
14,22,12.947200743209715
7,15,6.761168831168832
13,21,11.089798251004714
16,18,13.419830702827797
8,57,9.693179912189533
1,15,6.9533408096017695
17,23,12.38001836212802
21,32,16.926941757821652
7,22,10.471627595593459
6,19,7.858088388435624
20,40,13.706523822493956
13,24,12.816863481849223
8,21,10.219841512186907
5,22,10.971447708772418
11,26,12.151047501478113
4,12,4.559013522013979
18,25,11.554772056491863
2,9,5.944655140007419
13,29,17.241931579303504
10,25,13.352942355889722
21,23,15.26843450469722
15,38,11.86148984747387
14,54,13.071128764198715
10,14,9.355944525549559
6,36,11.473845434670686
10,22,11.03702270136285
14,40,17.27095559102822
5,25,9.853350264262776
8,19,8.869967065874429
6,17,7.699916366845431
8,28,11.412551573944944
6,19,10.40723139409333
2,9,3.2929584470784943
7,15,11.520296731071554
9,2,5.935166968255049
2,14,3.498534099104931
3,14,7.7735579936480175
34,28,22.85317466885715
14,13,6.582854998840975
13,18,7.983492452134934
30,15,20.447268287267637
18,21,13.075005324269148
10,17,12.944104648556554
7,30,10.922386077253169
12,22,11.560396235932414
14,16,11.335763347039281
8,25,11.505859246409264
20,52,15.690136979034039
28,31,19.417280291165476
17,36,12.941555948009269
11,24,8.818221063882783
6,9,11.317491985764491
2,11,4.040529835863261
14,31,13.913069400102003
13,26,15.080327551878653
12,30,12.596579764821227
33,28,30.918455465066607
36,19,11.943188057513998
8,16,11.254679817339763
5,54,8.539062698492664
6,15,7.755226524416031
8,28,12.334445534922818
6,20,8.879779084520573
9,12,10.539900733860705
2,14,4.225037840012767
3,22,8.1611391300238
5,12,4.27425569740181
6,25,8.277686016081976
13,21,14.411435233009799
16,17,11.845149109868522
22,34,20.531293831068545
3,7,3.553223482707692
15,33,16.058206743112713
9,24,11.674459895039215
14,20,17.250551699621532
25,28,18.769229483815124
6,21,11.565915270321245
10,19,10.281350238841616
23,29,19.262272048242338
14,35,11.974556280776977
9,24,7.193269230769231
12,18,12.017174626608808
3,17,4.161150732608532
6,16,8.90455833843935
8,22,12.15199519854883
4,21,9.188461119857571
20,33,17.336486921903443
15,31,18.21230667818202
5,25,8.595077317037049
20,32,20.464082057393185
47,50,32.31713063867522
6,20,7.170479224236245
4,17,4.797139939871797
4,17,9.630912202679587
13,20,13.931370068359758
3,8,4.167230403484036
10,31,13.181406561993304
4,11,4.898592908650744
6,25,8.68196387516395
13,20,15.457731398269852
7,30,10.60621232484426
24,35,22.02182631280194
10,25,13.238916963911395
11,23,13.420756531475766
19,45,17.869656745666674
8,22,11.864319436530225
20,19,17.996883333333333
14,26,12.084540890010707
14,29,12.354741443142263
3,20,7.0784768145522445
6,29,9.088943964650227
13,25,13.263252395594932
8,21,9.454767619384125
13,26,13.84770362496123
3,14,3.8483030768246045
12,23,13.153994375790935
7,7,8.769252392214186
7,36,10.596316927803196
3,11,3.509065046449525
7,24,9.159319811513354
12,38,14.446567767209077
13,19,10.87462043369286
11,17,8.444264380707716
2,3,3.5470694060931516
20,36,23.922123625669727
14,26,11.81018510221111
8,27,9.465402869668203
7,7,6.527490710490711
9,22,12.761931791226857
24,32,21.390528152599746
6,36,12.551496255897097
5,13,5.220445615198816
9,20,11.10774013926515
10,23,13.453423551798442
35,20,28.80869501348063
22,21,15.008642434670477
12,45,18.173332358418087
14,27,15.147583749272526
20,41,18.989578113984
6,23,11.52098802369618
10,25,13.040395968894751
3,13,10.885000222328
7,34,12.43833517255675
15,29,13.728186134189594
3,7,4.6950275751356045
14,21,13.627661743831874
3,13,5.532890295722732
1,11,3.892110801050777
2,15,4.057901858176579
6,26,10.736807987156379
11,24,11.351358778928365
13,30,16.603606912094534
9,18,5.782275233141416
2,11,3.60260700498277
10,22,12.901871710264981
7,17,8.434926205634767
3,15,6.02245278379267
6,15,5.79292345792739
6,21,6.4379375991175
19,36,12.982796008954574
11,24,13.075360785229007
13,29,13.633704655175409
20,30,17.730726769816442
6,20,7.508824175015236
3,15,3.311894246375731
14,28,18.337343127868614
11,19,12.00165726427569
2,11,4.953469319408244
21,30,20.164950547719478
4,21,8.781987245755133
14,33,13.911487279251972
9,22,10.44031775263619
6,49,16.730543684774737
17,34,19.170466853503655
3,7,4.5833419360034675
5,25,8.144391841138901
3,19,5.7831330092491156
6,26,9.649652017181706
5,17,9.263727535318957
4,18,5.212174739731894
12,36,10.703256872450373
7,23,8.13423527313546
5,12,5.323126404438575
14,32,14.321523640789957
15,27,17.67366255269877
7,23,9.929543386778661
12,20,9.032621826806405
8,23,9.113218246426475
17,40,18.950402742014646
6,16,5.372071959508571
6,21,11.678267516567065
5,29,9.106664777292027
53,23,30.10173959495416
36,23,17.929328142318084
11,24,10.635949014063078
5,20,7.002543992313439
19,31,11.108978464325205
5,49,6.483408949613696
21,26,18.41668364594316
7,19,10.809522326819076
17,24,13.673873918161307
8,18,9.341509937106501
13,27,15.310843480286248
6,43,9.818397829740736
8,20,12.257172875787141
16,48,17.52206922044979
8,20,10.52422270205383
1,20,3.4172043003617194
11,27,12.327535322903435
11,20,12.503004565662737
13,19,12.236220366201403
6,33,7.7579235128093975
8,13,6.245278606976874
12,33,11.831752560152736
8,34,14.414988002691992
14,28,14.638957735199062
7,21,14.058390714758845
7,10,5.754141816606194
9,17,12.080069218604276
11,52,16.063836161001475
8,17,9.593372158444044
13,29,17.072129239186687
16,33,14.279224432483092
9,25,15.747284391648845
16,24,9.314438450404873
9,21,8.599293716538414
7,15,9.431223851386687
6,22,9.03225156129441
7,34,10.983927555741873
7,13,10.600261758674478
13,27,17.964626750386437
7,22,11.21981132401045
7,27,7.120999735741821
12,28,13.255714675225784
16,24,13.678002272070199
9,24,8.730146111172363
32,30,23.272209009588586
7,25,13.384895625743084
13,15,10.523211169051171
5,22,8.417546325338257
16,9,8.374175500703231
7,4,5.532279894023679
35,20,20.170247682363858
21,11,14.782368676430274
6,24,14.018387146721984
3,7,5.079424648419522
4,26,10.629237860353623
13,36,11.792809132003796
7,16,10.262902057058863
8,8,19.240828041823285
8,25,11.19696168637395
28,33,20.93593484818395
26,33,22.833828622865795
11,25,11.217205002654381
2,15,4.394705126854651
24,30,25.371500100185912
5,12,5.056133758689782
9,27,8.81895161564429
8,15,6.775528305243497
15,26,4.9469917237066285
14,23,11.680419566450185
12,28,11.908058704545954
16,40,14.764101732076803
18,21,14.324083487763401
7,14,6.479906776604448
27,26,17.89099155973919
2,18,3.4497022979179524
37,27,26.52864624494324
8,16,11.275623537478163
8,21,10.817375389499132
17,35,10.684939001514929
4,18,4.870175916927381
3,14,4.868328117639975
14,21,11.28675333921788
8,20,11.424075357289315
18,25,14.29312298697916
8,26,12.074719395157762
3,9,3.918284029981247
10,30,12.242256427002005
44,45,36.230861344537814
12,25,11.221602260547085
1,13,4.033116131819449
13,35,12.931349576845088
16,30,17.820811204489527
8,22,10.872389315002692
22,42,15.231099292747222
13,21,12.985877146203057
7,18,5.593684592590534
18,26,19.330155339606737
5,7,6.297426964944233
11,27,11.045240075247467
10,16,10.354029135040689
11,24,14.225280213455614
10,29,11.623409841370998
30,29,27.304293219532372
4,12,5.95508769746428
8,22,11.773834173666632
9,28,11.801699076496602
2,5,2.769755509266011
10,23,13.00224469739117
6,33,6.308980210166587
16,39,13.96694089115449
18,20,11.858412739548172
8,24,5.827806917753887
9,19,7.856728029279569
1,7,2.5624210022229916
8,22,9.114646373006469
4,26,4.890944160011262
12,31,13.70730939195311
7,17,9.398804988343928
10,22,11.549389223958437
13,33,14.502496404062201
3,18,5.319178822496338
7,22,5.745935151840322
7,32,8.756194028080786
11,15,6.202714687147306
45,53,30.29469721981086
6,15,7.741424284238008
7,19,11.337172405938409
16,18,13.932888344474803
10,32,12.355374969815912
19,32,21.663936075369197
20,29,13.009192676333994
9,27,8.212599238631897
3,16,9.28850693243396
7,6,6.06492217246232
7,21,11.584291176977263
5,31,7.814172844000567
1,13,3.032848049495226
7,28,8.39776408667412
5,11,4.281391626944849
14,21,13.724998342019285
8,35,11.470754247407767
8,22,8.420870849615431
4,23,11.991988432236946
4,14,4.001313676079452
12,22,14.561460716738583
37,36,20.94993518602217
6,21,11.66325538666561
14,26,13.255040074975048
19,31,13.814540235736239
16,24,16.902393468064417
11,22,12.69815314667532
25,32,23.54722250131131
32,26,19.668457413923484
21,27,14.599921409741166
21,51,13.16292203793011
4,8,4.971297954203837
10,32,11.605550271813115
9,28,14.830542023731146
4,27,10.047224571681943
9,23,11.814178863930644
6,19,13.679079581967812
14,28,14.172137459007594
9,39,12.63561007694555
7,19,9.600857031616195
6,12,10.367332431234704
6,27,15.397709334734657
2,7,2.931561409148655
6,11,11.583792944451488
6,26,8.325579668485046
2,8,3.881783370963327
9,16,10.533528680138925
9,20,11.413475527873143
18,22,15.415037451368024
11,23,8.225430700747287
14,56,15.916231998178032
10,24,9.7044476870863
9,22,10.730953477232777
4,4,6.449692837997516
10,25,14.668832051215984
12,32,10.673534354278015
18,21,16.135737770610163
11,50,11.061411993327022
4,13,4.504379118465525
21,17,16.46079523559648
11,21,12.72432796383164
7,7,6.806401987452871
14,18,11.51980849197105
12,24,11.196140708177857
31,33,23.40117732949393
4,18,8.608237590437765
27,12,18.242512897190696
13,21,14.582286621451097
7,18,7.084687064472638
1,10,3.1863760236802197
23,44,22.089409823689852
13,26,12.994314050532955
8,29,15.046960925671637
11,25,12.361339382851824
12,27,11.31616161472514
9,27,15.07638235375735
4,21,4.213925579877966
16,29,14.430895539465071
9,22,12.160370482549709
2,13,3.972083880631668
12,36,14.303587870159626
3,16,7.761446699064639
6,27,10.85336747602881
8,21,10.871136677848785
19,20,17.152318707055635
2,8,3.0885974518977406
35,32,27.22745745124502
8,22,11.107207705433211
2,12,4.476195698112386
54,33,41.02293508669749
6,21,9.661114127444034
6,24,9.985793350816374
5,17,9.859630674732669
4,24,7.367677043628025
2,14,4.337156697154814
5,21,11.194668357481802
7,20,12.735732408808683
25,27,20.26919490596772
14,20,12.863153831831253
14,13,7.967331987835066
6,10,8.673365973734157
12,24,12.588832037081385
11,18,11.434013380709013
5,18,7.345181956994137
19,47,21.62238068865621
25,50,12.5425502852589
16,23,15.114447775922796
10,31,16.034168007248194
5,14,5.188131394750524
20,26,28.498112403330197
16,22,14.543315231564844
12,20,10.667809584242521
13,31,11.434043122868772
9,19,12.397561835387783
30,19,15.530384201903646
10,25,10.9504842258021
6,18,9.462935236249436
6,12,6.40999566808586
59,30,42.80394221055765
8,24,10.87684997967757
14,34,14.308996980289333
6,28,10.431772000156139
4,20,4.373865192336049
5,25,9.030321759312868
20,22,19.467424346462266
8,20,11.105164929193473
9,23,11.993426623738312
7,30,8.893011418070143
15,18,17.807714811050097
15,21,12.007152267811298
7,16,5.826254250724337
8,28,13.534812142119733
3,13,4.009541526150182
6,17,7.66793869682267
8,21,8.985039813732783
21,31,18.82728503429821
14,29,12.948165297914198
22,25,17.268541574139764
14,35,18.54064710127485
12,28,12.846806104145369
11,26,12.250545927563477
19,32,17.07959685148071
7,21,7.7680732513826465
5,24,9.476359964898245
8,26,15.937431688671753
7,33,10.69358375651977
20,19,7.395677118544868
9,29,11.991197009955963
12,25,13.41106346430642
11,26,13.591038400966472
18,32,10.57742079664479
4,21,5.334
10,26,13.23219168196041
30,37,24.39
10,14,9.101759142488874
13,32,13.040715580597277
11,22,12.80088361244401
6,18,4.9582508647617445
27,25,20.44214190130732
10,14,5.598205735857989
5,27,7.372325671039146
6,12,7.192926863850934
9,26,8.882113573903066
28,37,20.81386119772805
3,36,10.846974032051657
6,26,8.856633885831338
36,23,23.850361845480933
10,30,8.916062061982057
4,5,4.952640058424626
19,30,14.91194020374104
26,33,14.759792784703139
6,18,7.845436523807008
22,32,17.97477685257434
20,21,16.037246235642364
11,15,10.748440423431184
8,21,13.02100088868681
13,20,11.16199128684806
15,23,11.875657061041272
16,23,12.414018962960473
12,24,11.834936281516164
12,19,14.919937963087483
9,20,11.042506300908013
3,14,9.767729754406803
12,23,10.223074170116435
11,26,14.55425988665476
4,22,13.412432217709496
19,18,11.519135488018332
19,32,16.492789215499144
2,7,3.867682381825407
8,23,9.647893971980995
5,10,5.777582883000463
2,13,3.5030602405203313
9,13,5.0522808945631335
18,31,20.06895383533158
10,19,9.051536776698448
31,22,20.48516128248803
9,31,15.57264791007357
24,38,15.612710305605733
10,38,12.570038711296888
13,33,12.919371488119436
6,18,9.453879103233358
7,22,7.64049863566908
5,12,4.243969695786901
4,12,5.4382323544587505
35,38,16.80295513727268
4,24,7.4273895295401715
14,38,11.331058069096516
8,26,12.400167615605344
10,24,12.996158875202774
19,22,14.306110817496194
4,28,9.211229687418488
16,30,16.809822413760045
5,20,7.116419275338415
10,27,9.323429869627825
7,11,7.2296838056432895
18,33,15.204406131091705
22,23,14.75403416868513
14,19,18.614865311860314
3,8,5.847557860515808
8,21,12.503006408268101
5,4,5.064738682645407
7,20,5.864875014941305
12,26,12.040912858254057
3,10,5.051712379359831
5,15,4.706886345129211
7,18,13.448419657541981
16,19,12.365295148698172
2,15,3.677637528752648
10,29,12.199385251469261
7,17,5.677377310456166
6,17,8.558297796982817
24,27,15.1008252230493
11,24,14.009956219854763
7,13,5.895515871007111
23,23,18.61813071138519
5,18,7.8890118032734655
8,18,10.54892843275395
19,25,17.462287930235146
5,24,10.74438706065253
12,23,10.795731359649123
13,46,18.14672670232458
9,13,7.38691737487967
20,26,11.143811895957086
7,22,10.30016006521954
18,19,11.790506309299621
43,29,29.45823845472355
5,19,9.609927895755817
6,18,7.510887551876618
15,21,14.248815729077096
44,16,25.882049068944447
12,21,14.786831508562933
26,31,14.787631539685357
53,18,34.996347738459605
10,26,11.563891515987708
13,22,10.546192582212571
6,27,8.143505683086948
14,27,14.020798673317147
9,25,14.645144110526292
5,15,6.648820785453913
17,23,13.110323952593008
9,30,9.62060689892062
8,25,12.494583291198586
8,14,10.893871977293852
16,24,14.505038779424728
9,23,11.969345414003193
6,13,5.194898922375898
11,21,13.299591864535564
8,14,9.130026259745899
15,22,12.33890568286203
9,18,10.077893162125958
8,11,5.76761352854491
7,53,10.598986935146902
2,15,4.668346941408874
8,17,10.521333203783673
4,12,5.69246626140035
20,41,12.86727506323221
7,28,13.628451912613155
12,21,11.006673891750433
15,20,14.069314102964633
6,12,4.967271162062397
5,18,4.936069664373602
6,32,9.546223114605382
13,23,10.030710764155716
3,11,4.421011662039859
6,15,6.181753022081985
7,18,9.65218264459207
14,24,16.53187976925777
13,35,12.891384402886958
7,17,10.869104919503343
20,26,12.882317219283836
